user_id,age_group,gender,country,annual_income_range,preferred_device,primary_traffic_source,registration_date,is_premium_user
7051,35-44,Male,Germany,<25k,Desktop,direct,2024-06-27,True
7052,35-44,Female,Australia,50k-75k,Mobile,organic_search,2024-08-30,False
7053,35-44,Male,UK,30k-50k,Mixed,email_campaign,2024-10-20,True
7054,45-54,Male,US,30k-50k,Mobile,paid_search,2024-08-07,False
7055,25-34,Male,France,<25k,Mixed,organic_search,2024-11-03,False
7056,25-34,Male,UK,100k+,Mobile,paid_search,2024-07-19,False
7057,25-34,Male,US,<30k,Desktop,social_media,2024-06-12,False
7058,25-34,Female,US,50k-75k,Mobile,organic_search,2024-11-03,False
7059,55-64,Male,US,50k-75k,Mixed,social_media,2024-08-07,False
7060,25-34,Female,US,30k-50k,Mobile,paid_search,2024-10-01,True
7061,35-44,Male,US,30k-50k,Mobile,direct,2024-08-27,False
7062,18-24,Other,UK,50k-75k,Tablet,direct,2024-10-30,False
7063,25-34,Male,Canada,75k-100k,Mobile,social_media,2024-09-28,False
7064,35-44,Female,Israel,<25k,Mixed,paid_search,2024-08-23,False
7065,25-34,Female,US,30k-50k,Mobile,organic_search,2024-10-22,False
7066,35-44,Female,Netherlands,25k-40k,Mobile,organic_search,2024-10-16,False
7067,25-34,Male,US,75k-100k,Mixed,referral,2024-11-11,False
7068,25-34,Female,Germany,60k-80k,Desktop,paid_search,2024-11-28,False
7069,25-34,Female,France,<25k,Desktop,paid_search,2024-07-27,False
7070,35-44,Male,UK,50k-75k,Mobile,social_media,2024-11-10,False
7071,45-54,Female,Canada,50k-75k,Tablet,direct,2024-10-04,False
7072,25-34,Male,France,25k-40k,Desktop,social_media,2024-07-25,False
7073,45-54,Male,UK,30k-50k,Mixed,email_campaign,2024-10-01,False
7074,25-34,Male,UK,<30k,Mobile,organic_search,2024-09-11,False
7075,35-44,Female,UK,<30k,Desktop,organic_search,2024-10-15,False
7076,35-44,Male,US,50k-75k,Mobile,social_media,2024-11-29,False
7077,55-64,Male,Australia,50k-75k,Desktop,email_campaign,2024-06-21,False
7078,18-24,Female,US,75k-100k,Mixed,email_campaign,2024-08-18,False
7079,35-44,Male,Germany,25k-40k,Mobile,email_campaign,2024-09-13,False
7080,45-54,Female,Israel,40k-60k,Desktop,social_media,2024-07-06,True
7081,45-54,Female,UK,50k-75k,Tablet,organic_search,2024-11-24,False
7082,35-44,Female,US,75k-100k,Desktop,social_media,2024-06-27,False
7083,25-34,Male,Canada,50k-75k,Desktop,organic_search,2024-06-01,True
7084,25-34,Female,US,50k-75k,Desktop,paid_search,2024-06-18,False
7085,35-44,Female,US,<30k,Mobile,referral,2024-06-26,False
7086,18-24,Male,US,100k+,Mobile,organic_search,2024-07-24,False
7087,55-64,Male,Australia,<30k,Mobile,paid_search,2024-10-25,False
7088,35-44,Male,US,100k+,Mobile,social_media,2024-09-26,False
7089,25-34,Female,US,50k-75k,Mixed,paid_search,2024-08-07,False
7090,55-64,Female,Canada,100k+,Desktop,paid_search,2024-09-09,False
7091,35-44,Female,Germany,25k-40k,Desktop,social_media,2024-06-30,False
7092,35-44,Male,Germany,40k-60k,Mobile,paid_search,2024-06-12,False
7093,18-24,Female,UK,50k-75k,Desktop,direct,2024-07-28,False
7094,25-34,Female,UK,30k-50k,Mobile,paid_search,2024-11-30,False
7095,55-64,Female,Netherlands,60k-80k,Desktop,paid_search,2024-09-23,False
7096,18-24,Male,UK,30k-50k,Mobile,social_media,2024-10-23,False
7097,35-44,Male,Australia,<30k,Desktop,paid_search,2024-10-22,True
7098,45-54,Male,France,25k-40k,Mobile,organic_search,2024-07-20,False
7099,55-64,Female,Germany,40k-60k,Desktop,organic_search,2024-07-10,False
7100,35-44,Female,US,100k+,Desktop,email_campaign,2024-09-04,False
7101,25-34,Female,US,100k+,Desktop,social_media,2024-11-26,False
7102,18-24,Male,US,30k-50k,Tablet,direct,2024-07-26,False
7103,18-24,Male,US,<30k,Desktop,organic_search,2024-11-26,False
7104,35-44,Male,US,100k+,Mobile,organic_search,2024-06-03,False
7105,35-44,Female,Israel,<25k,Mobile,paid_search,2024-08-25,False
7106,18-24,Female,Israel,80k+,Desktop,paid_search,2024-06-30,False
7107,18-24,Female,Australia,50k-75k,Mobile,paid_search,2024-07-29,False
7108,35-44,Female,US,<30k,Desktop,paid_search,2024-10-29,False
7109,35-44,Male,Australia,30k-50k,Desktop,social_media,2024-09-29,False
7110,25-34,Female,US,50k-75k,Mobile,social_media,2024-08-09,False
7111,25-34,Male,Canada,<30k,Desktop,organic_search,2024-07-24,False
7112,18-24,Female,Canada,30k-50k,Mobile,paid_search,2024-10-16,False
7113,35-44,Male,US,<30k,Desktop,direct,2024-10-18,False
7114,25-34,Female,US,75k-100k,Mobile,paid_search,2024-10-07,True
7115,45-54,Female,Israel,40k-60k,Mixed,social_media,2024-11-14,False
7116,25-34,Female,US,30k-50k,Mixed,organic_search,2024-07-29,True
7117,35-44,Female,US,30k-50k,Mixed,direct,2024-11-17,False
7118,55-64,Male,US,75k-100k,Tablet,organic_search,2024-08-05,False
7119,25-34,Female,US,75k-100k,Mobile,paid_search,2024-09-14,False
7120,18-24,Male,UK,<30k,Mobile,social_media,2024-06-26,False
7121,55-64,Female,Netherlands,60k-80k,Mobile,social_media,2024-10-09,False
7122,35-44,Male,US,30k-50k,Mobile,direct,2024-08-26,False
7123,18-24,Male,US,100k+,Desktop,organic_search,2024-07-09,False
7124,35-44,Female,US,75k-100k,Desktop,paid_search,2024-10-01,True
7125,25-34,Male,UK,30k-50k,Mobile,organic_search,2024-07-10,False
7126,25-34,Female,US,75k-100k,Mobile,paid_search,2024-11-10,False
7127,45-54,Female,Netherlands,40k-60k,Mobile,paid_search,2024-06-01,True
7128,25-34,Male,Israel,<25k,Mobile,organic_search,2024-06-12,False
7129,18-24,Female,Israel,60k-80k,Desktop,social_media,2024-11-01,False
7130,25-34,Female,France,<25k,Mobile,organic_search,2024-07-28,False
7131,45-54,Female,US,30k-50k,Desktop,referral,2024-08-22,False
7132,35-44,Female,US,75k-100k,Mobile,paid_search,2024-06-15,False
7133,25-34,Male,US,<30k,Desktop,social_media,2024-06-18,False
7134,45-54,Male,France,25k-40k,Mobile,organic_search,2024-06-17,False
7135,25-34,Male,US,50k-75k,Mixed,paid_search,2024-06-27,True
7136,35-44,Female,US,75k-100k,Mobile,paid_search,2024-06-28,False
7137,18-24,Male,Netherlands,40k-60k,Desktop,organic_search,2024-11-07,False
7138,45-54,Male,UK,<30k,Mobile,paid_search,2024-09-29,False
7139,35-44,Male,Germany,25k-40k,Mixed,social_media,2024-06-07,False
7140,18-24,Male,US,50k-75k,Desktop,organic_search,2024-09-11,False
7141,35-44,Male,US,50k-75k,Desktop,paid_search,2024-09-07,False
7142,55-64,Male,Germany,25k-40k,Mobile,direct,2024-10-25,False
7143,25-34,Male,US,30k-50k,Mobile,email_campaign,2024-10-12,False
7144,25-34,Male,UK,<30k,Desktop,organic_search,2024-08-27,True
7145,65+,Male,US,50k-75k,Mixed,social_media,2024-10-17,False
7146,55-64,Male,US,30k-50k,Mixed,organic_search,2024-06-26,False
7147,25-34,Male,US,75k-100k,Mixed,organic_search,2024-09-06,False
7148,25-34,Female,US,<30k,Desktop,direct,2024-07-07,False
7149,25-34,Female,UK,50k-75k,Desktop,referral,2024-10-25,False
7150,25-34,Female,UK,30k-50k,Desktop,social_media,2024-11-08,True
7151,35-44,Female,UK,100k+,Desktop,organic_search,2024-10-06,False
7152,25-34,Male,US,30k-50k,Mobile,paid_search,2024-08-29,False
7153,25-34,Female,Canada,<30k,Mobile,paid_search,2024-07-31,False
7154,35-44,Male,France,25k-40k,Mobile,social_media,2024-10-24,False
7155,18-24,Female,Israel,40k-60k,Desktop,referral,2024-11-03,False
7156,35-44,Other,Israel,<25k,Desktop,organic_search,2024-11-15,False
7157,45-54,Male,Netherlands,60k-80k,Mobile,social_media,2024-06-11,False
7158,25-34,Female,Canada,<30k,Mobile,paid_search,2024-11-10,False
7159,35-44,Male,Israel,40k-60k,Mixed,organic_search,2024-11-17,False
7160,25-34,Female,US,30k-50k,Mobile,organic_search,2024-10-05,False
7161,45-54,Female,Canada,100k+,Mixed,social_media,2024-11-07,False
7162,45-54,Female,France,<25k,Mobile,social_media,2024-11-07,False
7163,45-54,Male,US,<30k,Mobile,social_media,2024-08-23,True
7164,25-34,Female,Australia,<30k,Mobile,paid_search,2024-08-20,False
7165,35-44,Male,Germany,60k-80k,Mobile,paid_search,2024-11-28,True
7166,35-44,Female,France,60k-80k,Desktop,paid_search,2024-10-28,True
7167,45-54,Male,Canada,30k-50k,Mixed,referral,2024-09-19,False
7168,25-34,Male,Germany,60k-80k,Mobile,paid_search,2024-06-09,False
7169,25-34,Male,US,100k+,Mobile,organic_search,2024-07-04,False
7170,18-24,Female,UK,50k-75k,Desktop,organic_search,2024-11-24,False
7171,35-44,Female,Germany,40k-60k,Mobile,paid_search,2024-06-19,True
7172,35-44,Male,France,<25k,Mobile,social_media,2024-11-08,True
7173,35-44,Other,UK,50k-75k,Desktop,social_media,2024-06-22,False
7174,18-24,Female,US,75k-100k,Tablet,email_campaign,2024-11-03,False
7175,18-24,Female,France,40k-60k,Mixed,paid_search,2024-07-05,True
7176,55-64,Male,US,30k-50k,Mobile,direct,2024-09-06,True
7177,45-54,Male,US,75k-100k,Mobile,social_media,2024-09-21,False
7178,25-34,Male,Netherlands,<25k,Mixed,organic_search,2024-08-21,False
7179,25-34,Male,Canada,50k-75k,Desktop,direct,2024-08-07,False
7180,25-34,Other,Canada,50k-75k,Mixed,social_media,2024-08-15,False
7181,18-24,Male,US,50k-75k,Desktop,organic_search,2024-06-17,False
7182,35-44,Other,US,50k-75k,Desktop,social_media,2024-09-04,False
7183,25-34,Female,US,50k-75k,Desktop,email_campaign,2024-10-11,False
7184,25-34,Other,US,30k-50k,Desktop,paid_search,2024-09-15,False
7185,35-44,Female,US,50k-75k,Desktop,organic_search,2024-11-28,False
7186,35-44,Female,UK,<30k,Mobile,paid_search,2024-06-16,False
7187,35-44,Female,US,<30k,Mobile,organic_search,2024-09-16,False
7188,25-34,Female,France,25k-40k,Mixed,paid_search,2024-08-12,False
7189,18-24,Female,UK,50k-75k,Mobile,social_media,2024-09-05,False
7190,35-44,Female,Germany,25k-40k,Mobile,direct,2024-07-04,False
7191,45-54,Female,France,60k-80k,Mixed,organic_search,2024-10-13,True
7192,35-44,Male,Canada,30k-50k,Mixed,referral,2024-10-19,False
7193,18-24,Male,Canada,30k-50k,Desktop,paid_search,2024-11-21,False
7194,25-34,Male,US,<30k,Mobile,paid_search,2024-09-30,False
7195,45-54,Female,Germany,25k-40k,Tablet,paid_search,2024-10-07,False
7196,35-44,Male,UK,75k-100k,Mobile,organic_search,2024-08-27,False
7197,25-34,Male,Canada,75k-100k,Mobile,paid_search,2024-06-30,False
7198,18-24,Male,US,30k-50k,Mobile,social_media,2024-09-15,True
7199,25-34,Male,US,30k-50k,Desktop,social_media,2024-07-31,False
7200,25-34,Female,Australia,30k-50k,Mobile,organic_search,2024-10-01,False
7201,25-34,Female,Germany,60k-80k,Mobile,social_media,2024-11-18,False
7202,35-44,Female,Australia,30k-50k,Tablet,email_campaign,2024-08-07,False
7203,25-34,Male,Australia,50k-75k,Desktop,email_campaign,2024-11-19,False
7204,35-44,Male,Israel,<25k,Desktop,social_media,2024-07-08,True
7205,35-44,Male,UK,<30k,Desktop,organic_search,2024-11-11,False
7206,45-54,Female,US,50k-75k,Mobile,email_campaign,2024-09-06,True
7207,35-44,Female,US,50k-75k,Mixed,social_media,2024-06-21,False
7208,25-34,Male,Germany,40k-60k,Desktop,paid_search,2024-10-02,False
7209,18-24,Male,Canada,<30k,Mobile,paid_search,2024-11-06,False
7210,25-34,Other,Netherlands,<25k,Mixed,organic_search,2024-10-23,False
7211,25-34,Female,UK,30k-50k,Desktop,paid_search,2024-11-19,True
7212,55-64,Female,US,<30k,Mixed,organic_search,2024-11-15,True
7213,18-24,Female,US,50k-75k,Mobile,organic_search,2024-10-29,True
7214,35-44,Female,UK,50k-75k,Desktop,social_media,2024-10-27,False
7215,25-34,Other,Israel,<25k,Desktop,social_media,2024-08-03,False
7216,45-54,Male,Australia,100k+,Desktop,email_campaign,2024-10-14,False
7217,18-24,Male,US,30k-50k,Mixed,organic_search,2024-11-13,False
7218,25-34,Male,US,50k-75k,Desktop,paid_search,2024-08-24,False
7219,35-44,Other,Canada,50k-75k,Mobile,social_media,2024-06-20,False
7220,35-44,Female,France,25k-40k,Mixed,social_media,2024-09-29,False
7221,25-34,Male,Canada,30k-50k,Desktop,referral,2024-10-16,False
7222,55-64,Female,Canada,30k-50k,Mixed,email_campaign,2024-06-25,False
7223,25-34,Male,US,<30k,Desktop,organic_search,2024-08-29,False
7224,45-54,Male,Canada,50k-75k,Mobile,email_campaign,2024-07-15,False
7225,25-34,Other,Germany,40k-60k,Mobile,paid_search,2024-11-30,False
7226,18-24,Male,US,75k-100k,Mixed,organic_search,2024-08-16,False
7227,25-34,Female,Canada,<30k,Desktop,email_campaign,2024-11-23,False
7228,65+,Male,France,25k-40k,Mixed,direct,2024-07-11,False
7229,25-34,Female,US,50k-75k,Mobile,paid_search,2024-10-17,False
7230,25-34,Female,France,25k-40k,Mobile,social_media,2024-10-07,True
7231,35-44,Female,Australia,<30k,Mobile,social_media,2024-11-05,False
7232,25-34,Male,US,30k-50k,Desktop,direct,2024-06-16,False
7233,25-34,Male,US,<30k,Mobile,email_campaign,2024-08-24,False
7234,45-54,Male,Israel,<25k,Mobile,organic_search,2024-09-20,False
7235,25-34,Male,Israel,<25k,Desktop,organic_search,2024-10-08,True
7236,45-54,Female,US,30k-50k,Mobile,paid_search,2024-09-19,False
7237,25-34,Male,US,30k-50k,Mobile,social_media,2024-08-12,False
7238,35-44,Female,US,50k-75k,Mobile,paid_search,2024-08-15,False
7239,25-34,Female,Netherlands,40k-60k,Desktop,direct,2024-08-31,False
7240,18-24,Male,France,40k-60k,Mobile,social_media,2024-09-23,False
7241,25-34,Male,UK,30k-50k,Desktop,direct,2024-06-03,False
7242,45-54,Female,Canada,50k-75k,Mobile,social_media,2024-07-04,False
7243,25-34,Male,US,<30k,Mobile,organic_search,2024-06-13,True
7244,25-34,Male,US,30k-50k,Desktop,organic_search,2024-06-01,False
7245,25-34,Male,US,<30k,Mobile,paid_search,2024-11-30,False
7246,25-34,Female,US,30k-50k,Desktop,paid_search,2024-11-19,False
7247,35-44,Female,US,50k-75k,Mobile,email_campaign,2024-08-05,False
7248,45-54,Male,Israel,40k-60k,Mobile,organic_search,2024-11-10,True
7249,55-64,Male,UK,50k-75k,Mobile,paid_search,2024-06-09,False
7250,35-44,Female,UK,<30k,Mixed,social_media,2024-10-12,False
7251,18-24,Male,US,75k-100k,Mixed,social_media,2024-10-27,False
7252,25-34,Female,US,50k-75k,Desktop,organic_search,2024-07-16,False
7253,35-44,Male,US,50k-75k,Desktop,paid_search,2024-06-21,False
7254,35-44,Male,Israel,<25k,Mobile,organic_search,2024-07-02,False
7255,25-34,Male,Canada,50k-75k,Desktop,referral,2024-08-30,False
7256,25-34,Male,US,30k-50k,Tablet,paid_search,2024-08-07,False
7257,25-34,Female,Canada,50k-75k,Mixed,paid_search,2024-07-29,False
7258,25-34,Female,France,<25k,Mobile,organic_search,2024-08-15,False
7259,65+,Male,Netherlands,40k-60k,Desktop,social_media,2024-09-02,False
7260,25-34,Female,US,<30k,Tablet,paid_search,2024-06-17,True
7261,65+,Male,UK,30k-50k,Mobile,paid_search,2024-11-18,False
7262,18-24,Male,Germany,40k-60k,Desktop,email_campaign,2024-06-10,False
7263,25-34,Male,Germany,40k-60k,Mobile,direct,2024-07-12,False
7264,25-34,Female,Canada,30k-50k,Desktop,organic_search,2024-09-14,True
7265,25-34,Female,Netherlands,<25k,Mobile,social_media,2024-10-06,False
7266,45-54,Female,Germany,<25k,Mixed,social_media,2024-10-29,False
7267,18-24,Male,UK,75k-100k,Mobile,organic_search,2024-09-02,False
7268,35-44,Male,UK,50k-75k,Mobile,organic_search,2024-10-18,False
7269,35-44,Female,France,25k-40k,Desktop,email_campaign,2024-07-09,False
7270,35-44,Male,France,<25k,Desktop,email_campaign,2024-09-15,False
7271,18-24,Male,Netherlands,80k+,Tablet,organic_search,2024-11-25,False
7272,25-34,Male,US,30k-50k,Mixed,paid_search,2024-07-24,False
7273,25-34,Male,Canada,30k-50k,Mobile,paid_search,2024-10-10,False
7274,55-64,Male,Netherlands,<25k,Tablet,paid_search,2024-09-12,False
7275,25-34,Female,US,100k+,Mixed,organic_search,2024-08-23,False
7276,25-34,Male,UK,<30k,Mobile,paid_search,2024-08-05,False
7277,35-44,Female,Germany,25k-40k,Desktop,paid_search,2024-06-26,False
7278,25-34,Female,Israel,40k-60k,Desktop,social_media,2024-09-15,False
7279,35-44,Male,France,60k-80k,Mobile,organic_search,2024-09-02,False
7280,18-24,Male,US,30k-50k,Mixed,social_media,2024-09-19,True
7281,25-34,Female,US,75k-100k,Mobile,social_media,2024-07-20,True
7282,35-44,Male,US,50k-75k,Mobile,email_campaign,2024-07-26,False
7283,25-34,Female,Germany,40k-60k,Desktop,social_media,2024-11-19,False
7284,35-44,Female,US,50k-75k,Mobile,direct,2024-10-01,False
7285,25-34,Female,Australia,<30k,Desktop,organic_search,2024-11-01,False
7286,25-34,Male,Germany,25k-40k,Mobile,referral,2024-08-08,False
7287,35-44,Female,Canada,50k-75k,Desktop,organic_search,2024-10-25,True
7288,25-34,Male,US,75k-100k,Mobile,referral,2024-06-29,True
7289,25-34,Female,Netherlands,40k-60k,Desktop,referral,2024-11-15,False
7290,35-44,Male,US,50k-75k,Mobile,social_media,2024-09-26,False
7291,55-64,Female,UK,50k-75k,Desktop,organic_search,2024-11-11,False
7292,45-54,Male,Australia,<30k,Mobile,direct,2024-07-06,False
7293,18-24,Male,Germany,60k-80k,Mixed,paid_search,2024-07-09,True
7294,35-44,Female,Netherlands,40k-60k,Tablet,organic_search,2024-08-21,False
7295,55-64,Female,Germany,25k-40k,Mobile,paid_search,2024-08-06,False
7296,25-34,Male,US,<30k,Desktop,paid_search,2024-09-27,False
7297,35-44,Female,Canada,<30k,Mobile,organic_search,2024-11-13,False
7298,35-44,Male,UK,<30k,Mobile,organic_search,2024-06-16,False
7299,65+,Male,Australia,75k-100k,Desktop,email_campaign,2024-06-20,True
7300,25-34,Female,US,30k-50k,Desktop,paid_search,2024-09-05,False
7301,25-34,Female,Germany,<25k,Desktop,email_campaign,2024-07-24,False
7302,18-24,Female,US,50k-75k,Desktop,paid_search,2024-11-14,False
7303,18-24,Female,France,25k-40k,Mobile,direct,2024-09-08,False
7304,45-54,Male,US,75k-100k,Desktop,direct,2024-11-12,False
7305,55-64,Male,US,75k-100k,Mobile,paid_search,2024-10-21,False
7306,45-54,Male,US,30k-50k,Mobile,referral,2024-06-21,False
7307,35-44,Other,UK,100k+,Mobile,email_campaign,2024-11-05,True
7308,25-34,Female,Netherlands,40k-60k,Mixed,organic_search,2024-07-12,False
7309,45-54,Male,UK,75k-100k,Mobile,organic_search,2024-06-25,False
7310,25-34,Female,US,75k-100k,Mobile,social_media,2024-09-11,True
7311,35-44,Female,Canada,<30k,Mixed,paid_search,2024-07-12,True
7312,25-34,Male,Israel,<25k,Desktop,paid_search,2024-09-29,False
7313,55-64,Male,UK,50k-75k,Mixed,organic_search,2024-07-25,False
7314,45-54,Male,US,30k-50k,Desktop,paid_search,2024-06-26,False
7315,25-34,Female,US,30k-50k,Desktop,organic_search,2024-11-08,True
7316,25-34,Female,US,<30k,Tablet,paid_search,2024-11-20,False
7317,25-34,Male,UK,75k-100k,Desktop,referral,2024-08-21,False
7318,25-34,Male,Israel,<25k,Mobile,social_media,2024-08-13,False
7319,18-24,Male,US,30k-50k,Mobile,paid_search,2024-10-29,True
7320,25-34,Male,France,40k-60k,Mobile,organic_search,2024-10-14,False
7321,18-24,Female,US,<30k,Desktop,paid_search,2024-11-06,False
7322,35-44,Male,US,75k-100k,Mobile,social_media,2024-11-30,False
7323,35-44,Male,Canada,50k-75k,Desktop,direct,2024-11-03,False
7324,25-34,Female,Germany,<25k,Mobile,organic_search,2024-10-09,False
7325,25-34,Male,UK,50k-75k,Mobile,paid_search,2024-11-16,False
7326,25-34,Male,US,<30k,Desktop,paid_search,2024-08-09,False
7327,45-54,Female,Netherlands,40k-60k,Mobile,organic_search,2024-10-29,False
7328,25-34,Male,Germany,25k-40k,Desktop,paid_search,2024-08-05,False
7329,25-34,Female,Canada,75k-100k,Mobile,paid_search,2024-06-03,False
7330,35-44,Female,UK,75k-100k,Mobile,email_campaign,2024-08-26,False
7331,35-44,Male,US,50k-75k,Desktop,social_media,2024-07-01,False
7332,35-44,Male,Germany,60k-80k,Mobile,paid_search,2024-10-22,False
7333,18-24,Male,US,30k-50k,Mobile,organic_search,2024-09-15,False
7334,45-54,Male,Netherlands,40k-60k,Desktop,email_campaign,2024-07-20,True
7335,55-64,Male,US,30k-50k,Desktop,email_campaign,2024-10-08,False
7336,25-34,Female,UK,75k-100k,Desktop,social_media,2024-06-29,False
7337,25-34,Female,US,100k+,Mobile,organic_search,2024-06-25,False
7338,25-34,Male,Israel,25k-40k,Desktop,email_campaign,2024-08-29,False
7339,45-54,Female,France,<25k,Desktop,social_media,2024-09-11,False
7340,25-34,Male,US,30k-50k,Mobile,email_campaign,2024-11-14,False
7341,25-34,Male,Canada,50k-75k,Mobile,email_campaign,2024-06-04,True
7342,45-54,Male,Israel,25k-40k,Tablet,organic_search,2024-06-30,False
7343,45-54,Female,Canada,75k-100k,Desktop,direct,2024-08-20,True
7344,35-44,Male,US,50k-75k,Mobile,organic_search,2024-07-30,False
7345,25-34,Male,France,25k-40k,Mixed,direct,2024-11-15,False
7346,25-34,Male,US,50k-75k,Mixed,organic_search,2024-06-04,False
7347,35-44,Female,UK,50k-75k,Desktop,referral,2024-10-11,False
7348,45-54,Male,UK,<30k,Mixed,paid_search,2024-06-23,False
7349,45-54,Male,US,50k-75k,Desktop,organic_search,2024-10-05,False
7350,55-64,Female,France,40k-60k,Mixed,direct,2024-06-24,False
7351,18-24,Male,Israel,40k-60k,Mixed,organic_search,2024-08-27,True
7352,35-44,Female,US,75k-100k,Mixed,paid_search,2024-09-02,True
